project_id,source_type,published_at,title,url,raw_department_name,cause_bucket,evidence
307,press_release,2021-02-09,佐賀飯の美味しさを徹底追求した”最強の佐賀飯アニメ”の制作に挑戦!つい小腹が空いてしまう深夜23時に投下される超短尺の食アニメ 「23時の佐賀飯アニメ」制作決定! 宮野真守さんが“佐賀飯声優”に!,https://www.pref.saga.lg.jp/kiji00379023/index.html,,needs_reingest_explicit_person,担当者 永尾、吉武 直通 3-6418-8329 【E-mail】 sagaprise@pref.saga.lg.jp
306,press_release,2021-02-09,「23時の佐賀飯アニメ」本日公開開始!10日間連続・深夜23時のタイムラインに投下! 宮野真守さんご出演!アニメ予告編や佐賀飯エンタメ動画にもご注目!,https://www.pref.saga.lg.jp/kiji00379136/index.html,,needs_reingest_explicit_person,担当者 永尾、吉武 直通 3-6418-8329 【E-mail】 sagaprise@pref.saga.lg.jp
288,press_release,2020-04-05,佐賀県と「かいけつゾロリ」とのコラボWEBストーリー 『かいけつゾロリの さがさいこー大さくせん』で登場した「佐賀体験ゆうえんち」が東京・浅草に出現! ゾロリプロデュース「さがやしき」が期間限定オープン! 地方自治体と初コラボの『浅草花やしき』をゾロリ×佐賀県でジャック! ゾロリ考案の「さがぎゅうバーガー」や「のりコプター」も!,https://www.pref.saga.lg.jp/kiji00384967/index.html,,needs_reingest_explicit_person,担当者 久家、柴田 直通 3-6418-8329 【E-mail】 sagaprise@pref.saga.lg.jp
749,proposal,2019-10-01,令和1年8月県有地一般競争入札結果のご案内,https://www.pref.saga.lg.jp/kiji00369011/index.html,教育庁 教育総務課,needs_reingest_inline_person,"予定価格:6,600,0円 問い合わせ先:総務部 資産活用課 TEL:0952-25-7197 メール: shisankatsuyou@pref.saga.lg.jp"
127,press_release,2019-02-26,佐賀県庁へのアクセス,https://www.pref.saga.lg.jp/kiji00347052/index.html,,no_contact_section_detected,佐賀県庁へのアクセス / 最終更新日: / 2019年2月26日 / 佐賀県庁 / こちらは、佐賀県庁の地図を示しています。 / 〒840-8570 佐賀県佐賀市城内1丁目1番59号 / 交通アクセス / 飛行機
34,proposal,2018-11-13,公共工事等の入札・契約業務に関する不当な情報提供要求等についての対応要領(平成28年4月1日施行),https://www.pref.saga.lg.jp/kiji00325966/index.html,職員は、県の内外から不当な情報提供要求又は働きかけ並びにそれらの疑いのある要,source_has_department_only,直接回答しないものとする。また、当該情報提供要求者の相手方の氏名、連絡先等の確 認を行うものとする。なお、入札案件に関するもので、不当な情報提供要求以外の必要 とする情報は、書面又は電子メールの方法により、問合せを行うものとする。 2 職員は、県の内外から不当な情報提供要求又は働きかけ並びにそれらの疑いのある要 求等を受けたときは、「不当な情報提供要求・働きかけ記録簿」(別記様式。以下「記録 簿」という。)を作成するものとし、速やかに当該情報提供要求の内容及び対応等につ
121,press_release,2018-03-22,サイトポリシー,https://www.pref.saga.lg.jp/kiji00348029/index.html,,needs_reingest_inline_person,https://www.pref.saga.lg.jp/ ) へのリンクは原則フリーです。事前の連絡は必要ありませんが、リンクを行った場合は、佐賀県政策部 広報広聴課( webmaster@pref.saga.lg.jp ) まで、リンク元のURLをご連絡ください。 トップページ以外のページへのリンクを希望される場合は、それぞれ担当課へお問い合わせ願います。
126,press_release,2016-07-27,リンク集,https://www.pref.saga.lg.jp/kiji0034844/index.html,広報広聴課,needs_reingest_inline_person,お申し込み先 佐賀県 政策部 広報広聴課 ホームページ担当 E-mail webmaster@pref.saga.lg.jp ---
125,press_release,2016-06-30,佐賀県携帯(ガラケー)サイトのご案内,https://www.pref.saga.lg.jp/kiji00348009/index.html,佐賀県携帯(ガラケー)サイトのご案内,no_contact_section_detected,佐賀県携帯(ガラケー)サイトのご案内 / 最終更新日: / 2016年6月30日 / 佐賀県では携帯電話向けのホームページを公開しています。携帯電話の小さな画面でも表示できるよう、シンプルなデザイン・文章で作成しています。 / 携帯サイトのトップメニュー / メニュー名 / 掲載内容 / 1. 緊急情報
124,press_release,2010-01-12,佐賀県情報セキュリティ基本方針,https://www.pref.saga.lg.jp/kiji00319190/index.html,,no_contact_section_detected,佐賀県情報セキュリティ基本方針 / 最終更新日: / 2010年1月12日 / 佐賀県情報セキュリティ基本方針 / (PDF:272キロバイト) / 附 則 / この基本方針は、令和6年2月1日から施行する。 / ---
305,press_release,1983-06-08,「23時の佐賀飯アニメ」コンプリート! 最終夜に「宮野真守増し増し篇」も公開! 宮野さんのアニメを見たリアクションやアフレコシーンを含むWEB動画『「23時の佐賀飯アニメ」完全版最速鑑賞会』も2月24日(水曜日)深夜公開!,https://www.pref.saga.lg.jp/kiji00379240/index.html,,needs_reingest_explicit_person,担当者 永尾、吉武 直通 3-6418-8329 【E-mail】 sagprise@pref.saga.lg.jp
